cell_type	score
Xcr1+ cDC1	0.0332958984197449
Xcr1+ cDC1	0.118151907674669
Xcr1+ cDC1	0.157603890933277
Cd209a+ cDC2	-0.449719973421364
Xcr1+ cDC1	0.245163489516742
Xcr1+ cDC1	0.0345053882869252
Cd209a+ cDC2	0.338344010942582
Ccr7+ cDC1	0.297195316366559
Cd209a+ cDC2	0.0808960561759466
Xcr1+ cDC1	-0.0418104291058501
Ccr7+ cDC1	-0.525937447698111
Xcr1+ cDC1	0.187951487437641
Cd209a+ cDC2	-0.613934489613594
Ccr7+ cDC1	-0.150431881874793
Cd209a+ cDC2	0.228615403876147
Cd209a+ cDC2	-0.117428964942689
Ccr7+ cDC1	0.0449693084528413
Ccr7+ cDC1	-0.0452409553311574
Ccr7+ cDC1	-0.293655147577867
Xcr1+ cDC1	0.536245670548724
Xcr1+ cDC1	0.115652220092009
Ccr7+ cDC1	-0.545977177833744
Xcr1+ cDC1	0.44881629386175
Ccr7+ cDC1	-0.236527055792553
Xcr1+ cDC1	-0.155069906254095
Cd209a+ cDC2	0.225259555273368
Cd209a+ cDC2	0.0831493918246046
Xcr1+ cDC1	-0.0331908962517296
Cd209a+ cDC2	0.202141577593085
Cd209a+ cDC2	-0.0326339856212278
Cd209a+ cDC2	0.179133409820564
Ccr7+ cDC1	-0.531098450633938
Cd209a+ cDC2	-0.0435565135974161
Mki67+ cDC	-0.577572880848388
Xcr1+ cDC1	0.221822377368084
Ccr7+ cDC1	-0.457219964036771
Xcr1+ cDC1	0.322797262183442
Xcr1+ cDC1	0.223649764153508
Cd209a+ cDC2	-0.595247206543481
Cd209a+ cDC2	0.223486477893465
Ccr7+ cDC1	-0.287612176242543
Cd209a+ cDC2	-0.165009449349089
Mki67+ cDC	-0.147318042973018
Cd209a+ cDC2	-0.181158129434351
Xcr1+ cDC1	0.1656394240122
Xcr1+ cDC1	0.265127788437635
Xcr1+ cDC1	0.042507088352347
Xcr1+ cDC1	0.291195970407398
Cd209a+ cDC2	0.251180095186181
Xcr1+ cDC1	0.0200627966344394
Ccr7+ cDC1	-0.22206454601964
Cd209a+ cDC2	-0.60269282693749
Ccr7+ cDC1	-0.106994778862703
Xcr1+ cDC1	0.455827882056202
Xcr1+ cDC1	0.482762212823443
Ccr7+ cDC1	0.742398631312467
Cd209a+ cDC2	0.645508121052845
Xcr1+ cDC1	0.415444159347741
Mki67+ cDC	0.144341295916831
Xcr1+ cDC1	0.192773839220731
Cd209a+ cDC2	-0.247742767994045
Ccr7+ cDC1	-0.549415323577861
Xcr1+ cDC1	0.11538558293435
Ccr7+ cDC1	-0.0633577393603643
Ccr7+ cDC1	0.135791872665323
Ccr7+ cDC1	-0.171325278329287
Ccr7+ cDC1	0.198104514623696
Ccr7+ cDC1	-0.261958540134714
Xcr1+ cDC1	0.206813079125561
Cd209a+ cDC2	-0.215136001549958
Ccr7+ cDC1	0.254100688509866
Cd209a+ cDC2	0.788185902999527
Ccr7+ cDC1	-0.601194974575622
Ccr7+ cDC1	-0.523452697814132
Mki67+ cDC	0.0741371667748658
Ccr7+ cDC1	-0.303116201985034
Cd209a+ cDC2	0.588217584686393
Cd209a+ cDC2	-0.175254628854927
Cd209a+ cDC2	-0.52569841628456
Xcr1+ cDC1	0.28138797697276
Cd209a+ cDC2	-0.531181477350899
Xcr1+ cDC1	0.279124012495589
Mki67+ cDC	0.29087895111585
Xcr1+ cDC1	0.116371103066487
Xcr1+ cDC1	0.38053690007099
Ccr7+ cDC1	0.100223013044161
Cd209a+ cDC2	-0.187884228601727
Ccr7+ cDC1	-0.55091898195088
Cd209a+ cDC2	0.430688184339753
Mki67+ cDC	0.435759908085554
Ccr7+ cDC1	-0.30461465257067
Xcr1+ cDC1	0.456270124283598
Ccr7+ cDC1	-0.458558564424636
Mki67+ cDC	0.250920091385885
Ccr7+ cDC1	-0.504731179585462
Cd209a+ cDC2	-0.575014156973494
Ccr7+ cDC1	0.708546656426166
Xcr1+ cDC1	-0.150396051102647
Ccr7+ cDC1	-0.0133243431504043
Ccr7+ cDC1	-0.589972756256759
Xcr1+ cDC1	0.731185804371366
Cd209a+ cDC2	-0.671353656428574
Xcr1+ cDC1	0.493833614752785
Cd209a+ cDC2	-0.493022171872645
Ccr7+ cDC1	-0.324045365104111
Cd209a+ cDC2	-0.263789198355773
Ccr7+ cDC1	-0.12218403305029
Ccr7+ cDC1	0.573328580341079
Ccr7+ cDC1	-0.0187909718608537
Xcr1+ cDC1	0.430883654087364
Xcr1+ cDC1	0.15202557084615
Xcr1+ cDC1	0.233884749584136
Xcr1+ cDC1	0.187710866739996
Cd209a+ cDC2	0.0058350205849404
Ccr7+ cDC1	-0.487036220714005
Cd209a+ cDC2	-0.0104602734217887
Cd209a+ cDC2	-0.218899807751912
Xcr1+ cDC1	0.512784246956824
Cd209a+ cDC2	0.499004961139001
Cd209a+ cDC2	-0.0412133269284475
Ccr7+ cDC1	0.403104498073523
Cd209a+ cDC2	-0.453458484504121
Xcr1+ cDC1	-0.0325961053675338
Xcr1+ cDC1	0.264672843826212
Cd209a+ cDC2	0.212846307135636
Ccr7+ cDC1	-0.617358990855116
Mki67+ cDC	-0.0118505156267047
Xcr1+ cDC1	0.485225045621687
Ccr7+ cDC1	-0.0445885476175644
Xcr1+ cDC1	0.318754712720414
Cd209a+ cDC2	0.0351900835515657
Ccr7+ cDC1	-0.285028789572156
Ccr7+ cDC1	-0.563422322424767
Ccr7+ cDC1	-0.343752208323387
Ccr7+ cDC1	-0.321544237556657
Xcr1+ cDC1	0.258177077807804
Ccr7+ cDC1	-0.328296288261272
Xcr1+ cDC1	0.0945645515250697
